datetime,00010_Mean,hist_mean,hist_median,diff_hist_mean,diff_hist_median,comment,site_no
2011-05-02 00:00:00-05:00,13.8,14.062000000000001,14.55,-0.3,-0.7,,15765195
2011-05-03 00:00:00-05:00,15.2,14.136,13.73,1.1,1.5,,15765195
2011-05-04 00:00:00-05:00,12.6,14.232000000000001,14.3,-1.6,-1.7,,15765195
2011-05-05 00:00:00-05:00,12.6,14.155999999999999,14.38,-1.6,-1.8,,15765195
2011-05-06 00:00:00-05:00,12.9,13.338,13.71,-0.4,-0.8,,15765195
2011-05-07 00:00:00-05:00,13.4,13.148,12.34,0.2,1.0,,15765195
2011-05-08 00:00:00-05:00,13.6,13.572000000000001,13.01,0.0,0.6,,15765195
2011-05-09 00:00:00-05:00,13.8,13.442,13.64,0.3,0.1,,15765195
2011-05-10 00:00:00-05:00,13.9,13.248,13.3,0.6,0.6,,15765195
2011-05-11 00:00:00-05:00,14.4,13.3,12.67,1.1,1.7,,15765195
2011-05-12 00:00:00-05:00,14.5,13.202,12.91,1.3,1.6,,15765195
2011-05-13 00:00:00-05:00,13.9,13.05,12.47,0.8,1.4,,15765195
2011-05-14 00:00:00-05:00,13.1,13.63,13.62,-0.5,-0.5,,15765195
2011-05-15 00:00:00-05:00,15.5,14.164000000000001,13.8,1.4,1.7,,15765195
2011-05-16 00:00:00-05:00,16.1,14.324000000000002,14.21,1.8,1.9,,15765195
2011-05-17 00:00:00-05:00,15.3,14.944,15.59,0.3,-0.3,,15765195
2011-05-18 00:00:00-05:00,14.7,14.544,14.55,0.1,0.1,,15765195
2011-05-19 00:00:00-05:00,14.9,14.71,14.08,0.2,0.8,,15765195
2011-05-20 00:00:00-05:00,14.4,14.82,14.44,-0.4,0.0,,15765195
2011-05-21 00:00:00-05:00,15.0,14.57,14.52,0.4,0.4,,15765195
2011-05-22 00:00:00-05:00,14.4,13.852,13.82,0.5,0.5,,15765195
2011-05-23 00:00:00-05:00,15.5,14.458,14.56,1.0,0.9,,15765195
2011-05-24 00:00:00-05:00,15.9,15.292,15.41,0.6,0.5,,15765195
2011-05-25 00:00:00-05:00,15.8,15.142000000000001,14.88,0.7,0.9,,15765195
2011-05-26 00:00:00-05:00,16.5,15.708,15.6,0.8,0.9,,15765195
2011-05-27 00:00:00-05:00,16.4,15.532,15.6,0.9,0.8,,15765195
2011-05-28 00:00:00-05:00,16.1,15.698,15.37,0.4,0.7,,15765195
2011-05-29 00:00:00-05:00,16.5,16.164,15.71,0.3,0.8,,15765195
2011-05-30 00:00:00-05:00,17.0,16.268,16.07,0.8,1.0,,15765195
2011-05-31 00:00:00-05:00,16.8,16.412,15.85,0.4,1.0,,15765195
2011-06-01 00:00:00-05:00,17.0,16.19,15.42,0.8,1.6,,15765195
2011-06-02 00:00:00-05:00,15.9,16.362000000000002,16.25,-0.5,-0.4,,15765195
2011-06-03 00:00:00-05:00,14.8,15.395999999999999,14.96,-0.6,-0.2,,15765195
2011-06-04 00:00:00-05:00,14.5,15.638,15.52,-1.1,-1.0,,15765195
2011-06-05 00:00:00-05:00,15.7,15.776,15.15,-0.1,0.6,,15765195
2011-06-06 00:00:00-05:00,16.2,16.448,15.68,-0.2,0.6,,15765195
2011-06-07 00:00:00-05:00,15.6,15.886,15.29,-0.3,0.3,,15765195
2011-06-08 00:00:00-05:00,16.5,15.504000000000001,15.71,1.0,0.8,,15765195
2011-06-09 00:00:00-05:00,16.9,15.34,15.26,1.6,1.7,,15765195
2011-06-10 00:00:00-05:00,16.6,15.716,15.82,0.9,0.8,,15765195
2011-06-11 00:00:00-05:00,17.0,16.25,16.38,0.8,0.7,,15765195
2011-06-12 00:00:00-05:00,18.9,16.387999999999998,16.34,2.5,2.6,,15765195
2011-06-13 00:00:00-05:00,16.1,16.218,16.38,-0.1,-0.3,,15765195
2011-06-14 00:00:00-05:00,15.2,15.812000000000001,16.09,-0.6,-0.9,,15765195
2011-06-15 00:00:00-05:00,15.6,15.49,15.63,0.1,-0.1,,15765195
2011-06-16 00:00:00-05:00,15.3,15.225999999999999,15.22,0.0,0.1,,15765195
2011-06-17 00:00:00-05:00,17.0,15.806,15.75,1.2,1.2,,15765195
2011-06-18 00:00:00-05:00,16.2,16.366,16.75,-0.2,-0.5,,15765195
2011-06-19 00:00:00-05:00,16.3,16.695999999999998,16.5,-0.4,-0.2,,15765195
2011-06-20 00:00:00-05:00,16.1,16.894000000000002,16.76,-0.8,-0.6,,15765195
2011-06-21 00:00:00-05:00,16.9,16.78,16.8,0.1,0.1,,15765195
2011-06-22 00:00:00-05:00,18.7,16.248,16.44,2.4,2.2,,15765195
2011-06-23 00:00:00-05:00,16.6,16.246,16.66,0.3,-0.1,,15765195
2011-06-24 00:00:00-05:00,17.0,17.578,16.75,-0.6,0.2,,15765195
2011-06-25 00:00:00-05:00,15.9,17.382,17.33,-1.5,-1.4,,15765195
2011-06-26 00:00:00-05:00,15.6,16.215999999999998,16.03,-0.6,-0.5,,15765195
2011-06-27 00:00:00-05:00,15.4,16.152,16.14,-0.8,-0.7,,15765195
2011-06-28 00:00:00-05:00,17.4,16.512,16.43,0.8,0.9,,15765195
2011-06-29 00:00:00-05:00,17.0,17.086,17.03,0.0,0.0,,15765195
2011-06-30 00:00:00-05:00,16.1,17.254,17.3,-1.2,-1.2,,15765195
2011-07-01 00:00:00-05:00,15.9,16.848,16.5,-1.0,-0.6,,15765195
2011-07-02 00:00:00-05:00,16.0,17.034000000000002,17.25,-1.0,-1.2,,15765195
2011-07-03 00:00:00-05:00,16.8,16.994,16.76,-0.2,0.0,,15765195
2011-07-04 00:00:00-05:00,16.0,17.09,17.19,-1.1,-1.2,,15765195
2011-07-05 00:00:00-05:00,16.4,16.762,17.2,-0.3,-0.8,,15765195
2011-07-06 00:00:00-05:00,16.8,17.055999999999997,17.16,-0.3,-0.4,,15765195
2011-07-07 00:00:00-05:00,16.8,17.412,17.41,-0.6,-0.6,,15765195
2011-07-08 00:00:00-05:00,17.9,17.238,17.61,0.7,0.3,,15765195
2011-07-09 00:00:00-05:00,18.0,16.766,16.71,1.2,1.3,,15765195
2011-07-10 00:00:00-05:00,16.9,16.956,16.91,-0.1,0.0,,15765195
2011-07-11 00:00:00-05:00,17.7,17.248,17.19,0.4,0.5,,15765195
2011-07-12 00:00:00-05:00,18.3,17.164,17.03,1.1,1.2,,15765195
2011-07-13 00:00:00-05:00,16.1,16.792,17.08,-0.7,-1.0,,15765195
2011-07-14 00:00:00-05:00,16.1,17.686,16.9,-1.6,-0.8,,15765195
2011-07-15 00:00:00-05:00,16.4,17.316,16.45,-0.9,-0.1,,15765195
2011-07-16 00:00:00-05:00,16.2,16.926,16.86,-0.7,-0.7,,15765195
2011-07-17 00:00:00-05:00,16.6,17.285999999999998,16.94,-0.7,-0.3,,15765195
2011-07-18 00:00:00-05:00,16.8,17.252,16.98,-0.4,-0.2,,15765195
2011-07-19 00:00:00-05:00,16.9,16.91,16.66,0.0,0.3,,15765195
2011-07-20 00:00:00-05:00,17.0,17.03,16.89,0.0,0.1,,15765195
2011-07-21 00:00:00-05:00,17.4,17.16,17.38,0.3,0.0,,15765195
2011-07-22 00:00:00-05:00,17.4,17.564,17.77,-0.2,-0.4,,15765195
2011-07-23 00:00:00-05:00,17.3,18.494,17.94,-1.2,-0.6,,15765195
2011-07-24 00:00:00-05:00,16.5,18.83,18.12,-2.3,-1.6,,15765195
2011-07-25 00:00:00-05:00,16.9,17.416,16.87,-0.5,0.0,,15765195
2011-07-26 00:00:00-05:00,17.8,17.542,16.97,0.3,0.8,,15765195
2011-07-27 00:00:00-05:00,16.5,17.28,16.86,-0.8,-0.4,,15765195
2011-07-28 00:00:00-05:00,16.4,17.084,16.86,-0.7,-0.5,,15765195
2011-07-29 00:00:00-05:00,18.9,17.202,17.24,1.7,1.7,,15765195
2011-07-30 00:00:00-05:00,17.4,17.39,16.52,0.0,0.9,,15765195
2011-07-31 00:00:00-05:00,16.6,17.054000000000002,16.67,-0.5,-0.1,,15765195
2011-08-01 00:00:00-05:00,16.6,17.476,17.22,-0.9,-0.7,,15765195
2011-08-02 00:00:00-05:00,16.6,17.538,16.51,-0.9,0.1,,15765195
2011-08-03 00:00:00-05:00,15.1,18.464000000000002,18.88,-3.3,-3.8,,15765195
2011-08-04 00:00:00-05:00,15.6,18.522000000000002,17.93,-2.9,-2.3,,15765195
2011-08-05 00:00:00-05:00,16.2,18.588,18.43,-2.4,-2.2,,15765195
2011-08-06 00:00:00-05:00,15.8,17.33,17.28,-1.5,-1.4,,15765195
2011-08-07 00:00:00-05:00,17.5,18.038,18.29,-0.5,-0.8,,15765195
2011-08-08 00:00:00-05:00,17.0,18.732,18.95,-1.7,-2.0,,15765195
2011-08-09 00:00:00-05:00,18.9,17.87,17.38,1.0,1.5,,15765195
2011-08-10 00:00:00-05:00,18.0,17.142,16.6,0.9,1.4,,15765195
2011-08-11 00:00:00-05:00,16.5,17.442,17.49,-0.9,-1.0,,15765195
2011-08-12 00:00:00-05:00,15.9,17.304000000000002,17.55,-1.4,-1.6,,15765195
2011-08-13 00:00:00-05:00,15.4,17.676,17.95,-2.3,-2.5,,15765195
2011-08-14 00:00:00-05:00,16.6,17.108,16.98,-0.6,-0.4,,15765195
2011-08-15 00:00:00-05:00,16.9,17.218,17.49,-0.3,-0.6,,15765195
2011-08-16 00:00:00-05:00,16.5,16.97,16.78,-0.4,-0.3,,15765195
2011-08-17 00:00:00-05:00,16.4,17.09,17.15,-0.7,-0.7,,15765195
2011-08-18 00:00:00-05:00,17.4,17.752,17.45,-0.4,-0.1,,15765195
2011-08-19 00:00:00-05:00,17.6,18.008,17.34,-0.4,0.3,,15765195
2011-08-20 00:00:00-05:00,17.3,16.884,16.72,0.5,0.6,,15765195
2011-08-21 00:00:00-05:00,18.1,16.972,16.79,1.2,1.3,,15765195
2011-08-22 00:00:00-05:00,17.3,17.768,17.51,-0.5,-0.2,,15765195
2011-08-23 00:00:00-05:00,15.7,17.28,17.14,-1.6,-1.4,,15765195
2011-08-24 00:00:00-05:00,16.0,16.396,16.48,-0.4,-0.5,,15765195
2011-08-25 00:00:00-05:00,17.2,16.642,16.0,0.5,1.2,,15765195
2011-08-26 00:00:00-05:00,18.1,16.477999999999998,16.14,1.6,2.0,,15765195
2011-08-27 00:00:00-05:00,18.4,16.35,16.97,2.0,1.4,,15765195
2011-08-28 00:00:00-05:00,19.8,16.528,16.38,3.3,3.4,,15765195
2011-08-29 00:00:00-05:00,16.5,16.842,16.51,-0.3,0.0,,15765195
2011-08-30 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-08-31 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-09-01 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-09-02 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-09-03 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-09-04 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-09-05 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-09-06 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-09-07 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-09-08 00:00:00-05:00,,15.76,15.485,4.2,4.5,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2011-09-09 00:00:00-05:00,18.4,15.7575,15.975,2.7,2.5,,15765195
2011-09-10 00:00:00-05:00,18.0,15.76,15.925,2.2,2.1,,15765195
2011-09-11 00:00:00-05:00,17.1,16.1225,16.52,1.0,0.6,,15765195
2011-09-12 00:00:00-05:00,16.9,16.615,17.215,0.3,-0.3,,15765195
2011-09-13 00:00:00-05:00,16.8,15.665,15.105,1.1,1.7,,15765195
2011-09-14 00:00:00-05:00,16.9,16.0,15.945,0.9,0.9,,15765195
2011-09-15 00:00:00-05:00,16.8,16.135,15.995,0.7,0.8,,15765195
2011-09-16 00:00:00-05:00,14.9,15.8975,15.775,-1.0,-0.9,,15765195
2011-09-17 00:00:00-05:00,14.1,15.8975,15.655,-1.8,-1.6,,15765195
2011-09-18 00:00:00-05:00,14.6,15.775,15.46,-1.2,-0.9,,15765195
2011-09-19 00:00:00-05:00,14.4,15.7225,16.15,-1.3,-1.7,,15765195
2011-09-20 00:00:00-05:00,15.3,16.005,16.575,-0.7,-1.3,,15765195
2011-09-21 00:00:00-05:00,15.8,15.72,16.09,0.1,-0.3,,15765195
2011-09-22 00:00:00-05:00,16.7,15.76,15.79,0.9,0.9,,15765195
2011-09-23 00:00:00-05:00,18.3,15.505,15.5,2.8,2.8,,15765195
2011-09-24 00:00:00-05:00,17.7,15.4675,15.385,2.2,2.3,,15765195
2011-09-25 00:00:00-05:00,17.1,15.565,15.455,1.5,1.6,,15765195
2011-09-26 00:00:00-05:00,17.4,15.5775,15.225,1.8,2.2,,15765195
2011-09-27 00:00:00-05:00,17.6,15.15,15.37,2.4,2.2,,15765195
2011-09-28 00:00:00-05:00,17.3,15.4675,15.32,1.9,2.0,,15765195
2011-09-29 00:00:00-05:00,17.7,14.785,14.64,2.9,3.1,,15765195
2011-09-30 00:00:00-05:00,15.8,14.61,14.89,1.2,0.9,,15765195
2011-10-01 00:00:00-05:00,14.1,14.8825,15.26,-0.8,-1.2,,15765195
2011-10-02 00:00:00-05:00,13.0,14.8975,15.04,-1.9,-2.0,,15765195
2011-10-03 00:00:00-05:00,12.9,14.7375,14.7,-1.8,-1.8,,15765195
2011-10-04 00:00:00-05:00,13.6,14.8275,14.57,-1.3,-1.0,,15765195
2011-10-05 00:00:00-05:00,14.5,14.22,14.295,0.3,0.2,,15765195
2011-10-06 00:00:00-05:00,13.7,14.725,14.695,-1.0,-1.0,,15765195
2011-10-07 00:00:00-05:00,13.6,15.28,15.205,-1.7,-1.6,,15765195
2011-10-08 00:00:00-05:00,14.1,15.5175,15.515,-1.4,-1.4,,15765195
2011-10-09 00:00:00-05:00,14.7,15.66,15.335,-0.9,-0.6,,15765195
2011-10-10 00:00:00-05:00,14.5,15.335,15.36,-0.8,-0.8,,15765195
2011-10-11 00:00:00-05:00,14.9,14.9,14.27,0.0,0.6,,15765195
2011-10-12 00:00:00-05:00,14.6,13.785,13.895,0.8,0.7,,15765195
2011-10-13 00:00:00-05:00,15.3,13.0825,13.01,2.2,2.2,,15765195
2011-10-14 00:00:00-05:00,16.1,13.4275,13.135,2.7,3.0,,15765195
2011-10-15 00:00:00-05:00,13.6,13.51,13.37,0.1,0.2,,15765195
2011-10-16 00:00:00-05:00,13.4,13.19,13.39,0.2,0.0,,15765195
2011-10-17 00:00:00-05:00,14.0,12.38,12.355,1.7,1.7,,15765195
2011-10-18 00:00:00-05:00,13.8,12.5475,12.16,1.2,1.6,,15765195
2011-10-19 00:00:00-05:00,15.0,12.7275,12.4,2.3,2.6,,15765195
2011-10-20 00:00:00-05:00,14.4,13.3475,13.1,1.1,1.3,,15765195
2011-10-21 00:00:00-05:00,12.1,13.2175,12.88,-1.2,-0.8,,15765195
2011-10-22 00:00:00-05:00,11.9,13.6475,13.275,-1.8,-1.4,,15765195
2011-10-23 00:00:00-05:00,12.2,13.18,12.92,-1.0,-0.7,,15765195
2011-10-24 00:00:00-05:00,12.5,12.7675,11.85,-0.3,0.6,,15765195
2011-10-25 00:00:00-05:00,12.4,12.0575,12.155,0.3,0.2,,15765195
2011-10-26 00:00:00-05:00,12.6,11.505,11.32,1.1,1.3,,15765195
2011-10-27 00:00:00-05:00,12.8,11.7325,11.09,1.1,1.7,,15765195
2011-10-28 00:00:00-05:00,11.1,12.23,12.15,-1.2,-1.1,,15765195
2011-10-29 00:00:00-05:00,,12.61,12.665,-5.8,-5.8,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2011-10-30 00:00:00-05:00,8.0,11.975,11.71,-4.0,-3.7,,15765195
2011-10-31 00:00:00-05:00,9.3,13.3575,13.255,-4.0,-3.9,,15765195
2011-11-01 00:00:00-05:00,11.0,12.2525,12.48,-1.3,-1.5,,15765195
2011-11-02 00:00:00-05:00,10.9,12.2425,11.865,-1.3,-0.9,,15765195
2011-11-03 00:00:00-05:00,11.2,12.2325,12.705,-1.0,-1.5,,15765195
2011-11-04 00:00:00-05:00,10.7,11.5525,11.71,-0.8,-1.0,,15765195
2011-11-05 00:00:00-05:00,9.8,11.85,11.83,-2.0,-2.0,,15765195
2011-11-06 00:00:00-05:00,10.0,11.88,11.72,-1.9,-1.8,,15765195
2011-11-07 00:00:00-05:00,10.9,11.0275,10.725,-0.2,0.1,,15765195
2011-11-08 00:00:00-05:00,11.6,10.177999999999999,9.8385,1.5,1.8,,15765195
2011-11-09 00:00:00-05:00,11.4,9.7123,10.118,1.6,1.2,,15765195
2011-11-10 00:00:00-05:00,11.3,9.8058,9.775,1.5,1.5,,15765195
2011-11-11 00:00:00-05:00,9.1,9.4493,10.126,-0.3,-1.0,,15765195
2011-11-12 00:00:00-05:00,9.9,9.4865,9.783999999999999,0.4,0.1,,15765195
2011-11-13 00:00:00-05:00,10.5,8.577,8.792,1.9,1.7,,15765195
2011-11-14 00:00:00-05:00,12.4,8.8085,8.7935,3.6,3.6,,15765195
2011-11-15 00:00:00-05:00,,8.5035,8.4645,4.4,4.5,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2011-11-16 00:00:00-05:00,,8.531,8.895,4.1,3.8,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2011-11-17 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-11-18 00:00:00-05:00,8.3,9.1958,9.5735,-0.9,-1.2,,15765195
2011-11-19 00:00:00-05:00,8.9,9.89,9.7455,-1.0,-0.8,,15765195
2011-11-20 00:00:00-05:00,10.8,9.6125,9.905,1.2,0.9,,15765195
2011-11-21 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-11-22 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-11-23 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-11-24 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-11-25 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-11-26 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-11-27 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-11-28 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-11-29 00:00:00-05:00,,8.336,8.1805,4.8,4.9,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2011-11-30 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-01 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-02 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-03 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-04 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-05 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-06 00:00:00-05:00,12.5,8.6168,8.6275,3.9,3.9,,15765195
2011-12-07 00:00:00-05:00,11.5,7.7185,7.6685,3.8,3.9,,15765195
2011-12-08 00:00:00-05:00,7.8,7.4995,7.519,0.3,0.2,,15765195
2011-12-09 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-10 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-11 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-12 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-13 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-14 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-15 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-16 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-17 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-18 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-19 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-20 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2011-12-21 00:00:00-05:00,10.4,7.15,6.3015,3.2,4.1,,15765195
2011-12-22 00:00:00-05:00,10.8,7.351,7.1125,3.5,3.7,,15765195
2011-12-23 00:00:00-05:00,8.8,7.801,7.434,1.0,1.4,,15765195
2011-12-24 00:00:00-05:00,7.9,7.707000000000001,7.3595,0.2,0.5,,15765195
2011-12-25 00:00:00-05:00,7.9,6.995,6.982,0.9,0.9,,15765195
2011-12-26 00:00:00-05:00,7.9,6.9775,7.537999999999999,0.9,0.3,,15765195
2011-12-27 00:00:00-05:00,7.6,7.3113,7.9135,0.3,-0.3,,15765195
2011-12-28 00:00:00-05:00,6.9,7.6578,8.835,-0.7,-1.9,,15765195
2011-12-29 00:00:00-05:00,6.7,7.3088,7.87,-0.6,-1.2,,15765195
2011-12-30 00:00:00-05:00,8.3,7.1339999999999995,7.553,1.2,0.8,,15765195
2011-12-31 00:00:00-05:00,9.7,6.5198,7.159,3.2,2.5,,15765195
2012-01-01 00:00:00-05:00,9.3,7.006,7.8,2.3,1.5,,15765195
2012-01-02 00:00:00-05:00,7.0,6.6128,7.0945,0.4,-0.1,,15765195
2012-01-03 00:00:00-05:00,5.1,7.3398,8.193999999999999,-2.3,-3.1,,15765195
2012-01-04 00:00:00-05:00,4.9,7.4423,8.2425,-2.5,-3.3,,15765195
2012-01-05 00:00:00-05:00,7.0,6.1298,6.766,0.8,0.2,,15765195
2012-01-06 00:00:00-05:00,7.7,6.1388,6.983,1.5,0.7,,15765195
2012-01-07 00:00:00-05:00,8.6,5.608,5.767,3.0,2.8,,15765195
2012-01-08 00:00:00-05:00,7.9,,,,,"No historical value, assume good",15765195
2012-01-09 00:00:00-05:00,7.5,,,,,"No historical value, assume good",15765195
2012-01-10 00:00:00-05:00,8.2,,,,,"No historical value, assume good",15765195
2012-01-11 00:00:00-05:00,7.8,7.6898,6.997999999999999,0.1,0.8,,15765195
2012-01-12 00:00:00-05:00,8.8,8.6673,8.0485,0.1,0.8,,15765195
2012-01-13 00:00:00-05:00,6.5,7.6715,8.1575,-1.1,-1.6,,15765195
2012-01-14 00:00:00-05:00,5.7,6.4795,6.9715,-0.8,-1.3,,15765195
2012-01-15 00:00:00-05:00,5.2,6.874,6.8565,-1.6,-1.6,,15765195
2012-01-16 00:00:00-05:00,5.7,7.102,6.827999999999999,-1.4,-1.1,,15765195
2012-01-17 00:00:00-05:00,7.7,6.5233,6.8125,1.2,0.9,,15765195
2012-01-18 00:00:00-05:00,7.0,6.4323,6.7575,0.5,0.2,,15765195
2012-01-19 00:00:00-05:00,6.0,6.8898,6.8495,-0.9,-0.8,,15765195
2012-01-20 00:00:00-05:00,6.3,5.8153,5.8725,0.4,0.4,,15765195
2012-01-21 00:00:00-05:00,4.9,6.4295,6.352,-1.5,-1.4,,15765195
2012-01-22 00:00:00-05:00,6.2,7.5943,7.4845,-1.3,-1.2,,15765195
2012-01-23 00:00:00-05:00,7.1,7.3665,7.4045,-0.3,-0.3,,15765195
2012-01-24 00:00:00-05:00,7.6,7.3743,7.1770000000000005,0.2,0.4,,15765195
2012-01-25 00:00:00-05:00,7.9,6.8945,6.436,1.0,1.5,,15765195
2012-01-26 00:00:00-05:00,8.2,7.1908,7.108,1.0,1.1,,15765195
2012-01-27 00:00:00-05:00,9.2,7.5423,7.564,1.7,1.6,,15765195
2012-01-28 00:00:00-05:00,8.1,7.7028,7.523,0.4,0.6,,15765195
2012-01-29 00:00:00-05:00,7.0,7.457000000000001,7.6315,-0.5,-0.7,,15765195
2012-01-30 00:00:00-05:00,7.0,6.1463,6.3085,0.8,0.7,,15765195
2012-01-31 00:00:00-05:00,8.6,6.026,5.836,2.6,2.8,,15765195
2012-02-01 00:00:00-05:00,10.4,7.0135,7.303,3.4,3.1,,15765195
2012-02-02 00:00:00-05:00,8.6,6.6643,6.6995,1.9,1.9,,15765195
2012-02-03 00:00:00-05:00,7.9,6.6223,6.3815,1.2,1.5,,15765195
2012-02-04 00:00:00-05:00,7.7,6.8783,6.697,0.8,1.0,,15765195
2012-02-05 00:00:00-05:00,8.2,7.2955,7.7665,0.9,0.4,,15765195
2012-02-06 00:00:00-05:00,7.9,7.4678,8.0885,0.4,-0.2,,15765195
2012-02-07 00:00:00-05:00,8.2,7.3389999999999995,8.3425,0.8,-0.2,,15765195
2012-02-08 00:00:00-05:00,7.1,7.9268,8.0745,-0.8,-1.0,,15765195
2012-02-09 00:00:00-05:00,7.5,6.3995,6.0785,1.1,1.4,,15765195
2012-02-10 00:00:00-05:00,7.6,6.9968,7.0245,0.6,0.6,,15765195
2012-02-11 00:00:00-05:00,7.1,7.5273,7.4670000000000005,-0.5,-0.4,,15765195
2012-02-12 00:00:00-05:00,4.5,7.226,7.3845,-2.7,-2.9,,15765195
2012-02-13 00:00:00-05:00,6.6,6.6858,6.327000000000001,-0.1,0.3,,15765195
2012-02-14 00:00:00-05:00,8.6,7.3375,7.117000000000001,1.2,1.5,,15765195
2012-02-15 00:00:00-05:00,8.8,8.0565,8.1465,0.7,0.7,,15765195
2012-02-16 00:00:00-05:00,7.8,7.879,7.9405,0.0,-0.1,,15765195
2012-02-17 00:00:00-05:00,9.5,7.3375,7.0815,2.2,2.4,,15765195
2012-02-18 00:00:00-05:00,8.6,8.2395,8.1505,0.4,0.5,,15765195
2012-02-19 00:00:00-05:00,8.1,8.7005,8.297,-0.6,-0.2,,15765195
2012-02-20 00:00:00-05:00,8.0,8.7308,8.7195,-0.8,-0.7,,15765195
2012-02-21 00:00:00-05:00,7.6,8.8783,7.9495,-1.3,-0.4,,15765195
2012-02-22 00:00:00-05:00,9.7,8.9138,9.0045,0.8,0.7,,15765195
2012-02-23 00:00:00-05:00,10.8,9.0605,8.408999999999999,1.7,2.4,,15765195
2012-02-24 00:00:00-05:00,8.8,9.5763,9.0925,-0.7,-0.3,,15765195
2012-02-25 00:00:00-05:00,6.8,9.693,9.385,-2.9,-2.6,,15765195
2012-02-26 00:00:00-05:00,8.1,8.8963,8.921,-0.8,-0.8,,15765195
2012-02-27 00:00:00-05:00,9.2,8.253,8.332,1.0,0.9,,15765195
2012-02-28 00:00:00-05:00,9.3,9.0468,9.127,0.2,0.2,,15765195
2012-02-29 00:00:00-05:00,7.3,8.9893,8.471,-1.7,-1.1,,15765195
2012-03-01 00:00:00-05:00,9.0,7.8498,7.3905,1.2,1.6,,15765195
2012-03-02 00:00:00-05:00,9.0,7.7893,7.3275,1.2,1.6,,15765195
2012-03-03 00:00:00-05:00,9.9,7.7015,7.337999999999999,2.2,2.6,,15765195
2012-03-04 00:00:00-05:00,8.5,7.5845,6.9110000000000005,0.9,1.6,,15765195
2012-03-05 00:00:00-05:00,7.5,7.9558,8.054,-0.5,-0.6,,15765195
2012-03-06 00:00:00-05:00,8.0,7.973,7.539,0.0,0.5,,15765195
2012-03-07 00:00:00-05:00,10.1,8.6038,7.9645,1.5,2.1,,15765195
2012-03-08 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-03-09 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-03-10 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
