datetime,datetime_str,00010_Maximum,00010_Maximum_cd,site_no,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,00095_Maximum,00095_Maximum_cd,00095_Minimum,00095_Minimum_cd,00095_Mean,00095_Mean_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Mean,63680_Mean_cd,datetime
2009-04-02 00:00:00-05:00,2009-04-02 00:00:00,,,015765195,,,,,1.52,A,,,,,,,,,,,,,2009-04-02 00:00:00-05:00
2009-04-03 00:00:00-05:00,2009-04-03 00:00:00,,,015765195,,,,,13.3,A,,,,,,,,,,,,,2009-04-03 00:00:00-05:00
2009-04-04 00:00:00-05:00,2009-04-04 00:00:00,,,015765195,,,,,3.48,A,,,,,,,,,,,,,2009-04-04 00:00:00-05:00
2009-04-05 00:00:00-05:00,2009-04-05 00:00:00,,,015765195,,,,,2.41,A,,,,,,,,,,,,,2009-04-05 00:00:00-05:00
2009-04-06 00:00:00-05:00,2009-04-06 00:00:00,,,015765195,,,,,2.29,A,,,,,,,,,,,,,2009-04-06 00:00:00-05:00
2009-04-07 00:00:00-05:00,2009-04-07 00:00:00,,,015765195,,,,,2.0,A,,,,,,,,,,,,,2009-04-07 00:00:00-05:00
2009-04-08 00:00:00-05:00,2009-04-08 00:00:00,,,015765195,,,,,1.87,A,,,,,,,,,,,,,2009-04-08 00:00:00-05:00
2009-04-09 00:00:00-05:00,2009-04-09 00:00:00,,,015765195,,,,,1.77,A,,,,,,,,,,,,,2009-04-09 00:00:00-05:00
2009-04-10 00:00:00-05:00,2009-04-10 00:00:00,,,015765195,,,,,1.73,A,,,,,,,,,,,,,2009-04-10 00:00:00-05:00
2009-04-11 00:00:00-05:00,2009-04-11 00:00:00,,,015765195,,,,,3.47,A,,,,,,,,,,,,,2009-04-11 00:00:00-05:00
2009-04-12 00:00:00-05:00,2009-04-12 00:00:00,,,015765195,,,,,2.01,A,,,,,,,,,,,,,2009-04-12 00:00:00-05:00
2009-04-13 00:00:00-05:00,2009-04-13 00:00:00,,,015765195,,,,,1.79,A,,,,,,,,,,,,,2009-04-13 00:00:00-05:00
2009-04-14 00:00:00-05:00,2009-04-14 00:00:00,,,015765195,,,,,4.44,A,,,,,,,,,,,,,2009-04-14 00:00:00-05:00
2009-04-15 00:00:00-05:00,2009-04-15 00:00:00,,,015765195,,,,,4.88,A,,,,,,,,,,,,,2009-04-15 00:00:00-05:00
2009-04-16 00:00:00-05:00,2009-04-16 00:00:00,,,015765195,,,,,3.11,A,,,,,,,,,,,,,2009-04-16 00:00:00-05:00
2009-04-17 00:00:00-05:00,2009-04-17 00:00:00,,,015765195,,,,,2.47,A,,,,,,,,,,,,,2009-04-17 00:00:00-05:00
2009-04-18 00:00:00-05:00,2009-04-18 00:00:00,,,015765195,,,,,2.23,A,,,,,,,,,,,,,2009-04-18 00:00:00-05:00
2009-04-19 00:00:00-05:00,2009-04-19 00:00:00,,,015765195,,,,,2.12,A,,,,,,,,,,,,,2009-04-19 00:00:00-05:00
2009-04-20 00:00:00-05:00,2009-04-20 00:00:00,,,015765195,,,,,3.71,A,,,,,,,,,,,,,2009-04-20 00:00:00-05:00
2009-04-21 00:00:00-05:00,2009-04-21 00:00:00,,,015765195,,,,,5.55,A,,,,,,,,,,,,,2009-04-21 00:00:00-05:00
2009-04-22 00:00:00-05:00,2009-04-22 00:00:00,,,015765195,,,,,3.09,A,,,,,,,,,,,,,2009-04-22 00:00:00-05:00
2009-04-23 00:00:00-05:00,2009-04-23 00:00:00,,,015765195,,,,,2.59,A,,,,,,,,,,,,,2009-04-23 00:00:00-05:00
2009-04-24 00:00:00-05:00,2009-04-24 00:00:00,,,015765195,,,,,2.37,A,,,,,,,,,,,,,2009-04-24 00:00:00-05:00
2009-04-25 00:00:00-05:00,2009-04-25 00:00:00,,,015765195,,,,,2.23,A,,,,,,,,,,,,,2009-04-25 00:00:00-05:00
2009-04-26 00:00:00-05:00,2009-04-26 00:00:00,,,015765195,,,,,2.1,A,,,,,,,,,,,,,2009-04-26 00:00:00-05:00
2009-04-27 00:00:00-05:00,2009-04-27 00:00:00,,,015765195,,,,,2.01,A,,,,,,,,,,,,,2009-04-27 00:00:00-05:00
2009-04-28 00:00:00-05:00,2009-04-28 00:00:00,,,015765195,,,,,1.91,A,,,,,,,,,,,,,2009-04-28 00:00:00-05:00
2009-04-29 00:00:00-05:00,2009-04-29 00:00:00,,,015765195,,,,,1.94,A,,,,,,,,,,,,,2009-04-29 00:00:00-05:00
2009-04-30 00:00:00-05:00,2009-04-30 00:00:00,,,015765195,,,,,1.97,A,,,,,,,,,,,,,2009-04-30 00:00:00-05:00
2009-05-01 00:00:00-05:00,2009-05-01 00:00:00,,,015765195,,,,,2.34,A,,,,,,,,,,,,,2009-05-01 00:00:00-05:00
2009-05-02 00:00:00-05:00,2009-05-02 00:00:00,,,015765195,,,,,2.44,A,,,,,,,,,,,,,2009-05-02 00:00:00-05:00
2009-05-03 00:00:00-05:00,2009-05-03 00:00:00,,,015765195,,,,,2.49,A,,,,,,,,,,,,,2009-05-03 00:00:00-05:00
2009-05-04 00:00:00-05:00,2009-05-04 00:00:00,,,015765195,,,,,8.57,A,,,,,,,,,,,,,2009-05-04 00:00:00-05:00
2009-05-05 00:00:00-05:00,2009-05-05 00:00:00,,,015765195,,,,,3.98,A,,,,,,,,,,,,,2009-05-05 00:00:00-05:00
2009-05-06 00:00:00-05:00,2009-05-06 00:00:00,,,015765195,,,,,4.54,A,,,,,,,,,,,,,2009-05-06 00:00:00-05:00
2009-05-07 00:00:00-05:00,2009-05-07 00:00:00,,,015765195,,,,,6.26,A,,,,,,,,,,,,,2009-05-07 00:00:00-05:00
2009-05-08 00:00:00-05:00,2009-05-08 00:00:00,,,015765195,,,,,3.15,A,,,,,,,,,,,,,2009-05-08 00:00:00-05:00
2009-05-09 00:00:00-05:00,2009-05-09 00:00:00,,,015765195,,,,,2.73,A,,,,,,,,,,,,,2009-05-09 00:00:00-05:00
2009-05-10 00:00:00-05:00,2009-05-10 00:00:00,,,015765195,,,,,2.46,A,,,,,,,,,,,,,2009-05-10 00:00:00-05:00
2009-05-11 00:00:00-05:00,2009-05-11 00:00:00,,,015765195,,,,,2.4,A,,,,,,,,,,,,,2009-05-11 00:00:00-05:00
2009-05-12 00:00:00-05:00,2009-05-12 00:00:00,,,015765195,,,,,2.3,A,,,,,,,,,,,,,2009-05-12 00:00:00-05:00
2009-05-13 00:00:00-05:00,2009-05-13 00:00:00,,,015765195,,,,,2.22,A,,,,,,,,,,,,,2009-05-13 00:00:00-05:00
2009-05-14 00:00:00-05:00,2009-05-14 00:00:00,,,015765195,,,,,3.74,A,,,,,,,,,,,,,2009-05-14 00:00:00-05:00
2009-05-15 00:00:00-05:00,2009-05-15 00:00:00,,,015765195,,,,,4.48,A,,,,,,,,,,,,,2009-05-15 00:00:00-05:00
2009-05-16 00:00:00-05:00,2009-05-16 00:00:00,,,015765195,,,,,2.51,A,,,,,,,,,,,,,2009-05-16 00:00:00-05:00
2009-05-17 00:00:00-05:00,2009-05-17 00:00:00,,,015765195,,,,,3.12,A,,,,,,,,,,,,,2009-05-17 00:00:00-05:00
2009-05-18 00:00:00-05:00,2009-05-18 00:00:00,,,015765195,,,,,2.21,A,,,,,,,,,,,,,2009-05-18 00:00:00-05:00
2009-05-19 00:00:00-05:00,2009-05-19 00:00:00,,,015765195,,,,,2.12,A,,,,,,,,,,,,,2009-05-19 00:00:00-05:00
2009-05-20 00:00:00-05:00,2009-05-20 00:00:00,,,015765195,,,,,2.07,A,,,,,,,,,,,,,2009-05-20 00:00:00-05:00
2009-05-21 00:00:00-05:00,2009-05-21 00:00:00,,,015765195,,,,,2.02,A,,,,,,,,,,,,,2009-05-21 00:00:00-05:00
2009-05-22 00:00:00-05:00,2009-05-22 00:00:00,,,015765195,,,,,2.0,A,,,,,,,,,,,,,2009-05-22 00:00:00-05:00
2009-05-23 00:00:00-05:00,2009-05-23 00:00:00,,,015765195,,,,,1.94,A,,,,,,,,,,,,,2009-05-23 00:00:00-05:00
2009-05-24 00:00:00-05:00,2009-05-24 00:00:00,,,015765195,,,,,1.92,A,,,,,,,,,,,,,2009-05-24 00:00:00-05:00
2009-05-25 00:00:00-05:00,2009-05-25 00:00:00,,,015765195,,,,,1.96,A,,,,,,,,,,,,,2009-05-25 00:00:00-05:00
2009-05-26 00:00:00-05:00,2009-05-26 00:00:00,,,015765195,,,,,2.54,A,,,,,,,,,,,,,2009-05-26 00:00:00-05:00
2009-05-27 00:00:00-05:00,2009-05-27 00:00:00,,,015765195,,,,,2.06,A,,,,,,,,,,,,,2009-05-27 00:00:00-05:00
2009-05-28 00:00:00-05:00,2009-05-28 00:00:00,,,015765195,,,,,1.96,A,,,,,,,,,,,,,2009-05-28 00:00:00-05:00
2009-05-29 00:00:00-05:00,2009-05-29 00:00:00,,,015765195,,,,,9.16,A,,,,,,,,,,,,,2009-05-29 00:00:00-05:00
2009-05-30 00:00:00-05:00,2009-05-30 00:00:00,,,015765195,,,,,2.63,A,,,,,,,,,,,,,2009-05-30 00:00:00-05:00
2009-05-31 00:00:00-05:00,2009-05-31 00:00:00,,,015765195,,,,,2.18,A,,,,,,,,,,,,,2009-05-31 00:00:00-05:00
2009-06-01 00:00:00-05:00,2009-06-01 00:00:00,,,015765195,,,,,2.0,A,,,,,,,,,,,,,2009-06-01 00:00:00-05:00
2009-06-02 00:00:00-05:00,2009-06-02 00:00:00,,,015765195,,,,,3.9,A,,,,,,,,,,,,,2009-06-02 00:00:00-05:00
2009-06-03 00:00:00-05:00,2009-06-03 00:00:00,,,015765195,,,,,3.05,A,,,,,,,,,,,,,2009-06-03 00:00:00-05:00
2009-06-04 00:00:00-05:00,2009-06-04 00:00:00,,,015765195,,,,,6.84,A,,,,,,,,,,,,,2009-06-04 00:00:00-05:00
2009-06-05 00:00:00-05:00,2009-06-05 00:00:00,,,015765195,,,,,9.18,A,,,,,,,,,,,,,2009-06-05 00:00:00-05:00
2009-06-06 00:00:00-05:00,2009-06-06 00:00:00,,,015765195,,,,,4.3,A,,,,,,,,,,,,,2009-06-06 00:00:00-05:00
2009-06-07 00:00:00-05:00,2009-06-07 00:00:00,,,015765195,,,,,3.31,A,,,,,,,,,,,,,2009-06-07 00:00:00-05:00
2009-06-08 00:00:00-05:00,2009-06-08 00:00:00,,,015765195,,,,,3.0,A,,,,,,,,,,,,,2009-06-08 00:00:00-05:00
2009-06-09 00:00:00-05:00,2009-06-09 00:00:00,,,015765195,,,,,2.97,A,,,,,,,,,,,,,2009-06-09 00:00:00-05:00
2009-06-10 00:00:00-05:00,2009-06-10 00:00:00,,,015765195,,,,,2.75,A,,,,,,,,,,,,,2009-06-10 00:00:00-05:00
2009-06-11 00:00:00-05:00,2009-06-11 00:00:00,,,015765195,,,,,4.59,A,,,,,,,,,,,,,2009-06-11 00:00:00-05:00
2009-06-12 00:00:00-05:00,2009-06-12 00:00:00,,,015765195,,,,,2.93,A,,,,,,,,,,,,,2009-06-12 00:00:00-05:00
2009-06-13 00:00:00-05:00,2009-06-13 00:00:00,,,015765195,,,,,2.69,A,,,,,,,,,,,,,2009-06-13 00:00:00-05:00
2009-06-14 00:00:00-05:00,2009-06-14 00:00:00,,,015765195,,,,,3.62,A,,,,,,,,,,,,,2009-06-14 00:00:00-05:00
2009-06-15 00:00:00-05:00,2009-06-15 00:00:00,,,015765195,,,,,2.64,A,,,,,,,,,,,,,2009-06-15 00:00:00-05:00
2009-06-16 00:00:00-05:00,2009-06-16 00:00:00,,,015765195,,,,,2.52,A,,,,,,,,,,,,,2009-06-16 00:00:00-05:00
2009-06-17 00:00:00-05:00,2009-06-17 00:00:00,,,015765195,,,,,3.23,A,,,,,,,,,,,,,2009-06-17 00:00:00-05:00
2009-06-18 00:00:00-05:00,2009-06-18 00:00:00,,,015765195,,,,,5.45,A,,,,,,,,,,,,,2009-06-18 00:00:00-05:00
2009-06-19 00:00:00-05:00,2009-06-19 00:00:00,,,015765195,,,,,3.13,A,,,,,,,,,,,,,2009-06-19 00:00:00-05:00
2009-06-20 00:00:00-05:00,2009-06-20 00:00:00,,,015765195,,,,,16.1,A,,,,,,,,,,,,,2009-06-20 00:00:00-05:00
2009-06-21 00:00:00-05:00,2009-06-21 00:00:00,,,015765195,,,,,4.28,A,,,,,,,,,,,,,2009-06-21 00:00:00-05:00
2009-06-22 00:00:00-05:00,2009-06-22 00:00:00,,,015765195,,,,,3.27,A,,,,,,,,,,,,,2009-06-22 00:00:00-05:00
2009-06-23 00:00:00-05:00,2009-06-23 00:00:00,,,015765195,,,,,2.97,A,,,,,,,,,,,,,2009-06-23 00:00:00-05:00
2009-06-24 00:00:00-05:00,2009-06-24 00:00:00,,,015765195,,,,,2.78,A,,,,,,,,,,,,,2009-06-24 00:00:00-05:00
2009-06-25 00:00:00-05:00,2009-06-25 00:00:00,,,015765195,,,,,2.67,A,,,,,,,,,,,,,2009-06-25 00:00:00-05:00
2009-06-26 00:00:00-05:00,2009-06-26 00:00:00,,,015765195,,,,,2.61,A,,,,,,,,,,,,,2009-06-26 00:00:00-05:00
2009-06-27 00:00:00-05:00,2009-06-27 00:00:00,,,015765195,,,,,2.51,A,,,,,,,,,,,,,2009-06-27 00:00:00-05:00
2009-06-28 00:00:00-05:00,2009-06-28 00:00:00,,,015765195,,,,,2.52,A,,,,,,,,,,,,,2009-06-28 00:00:00-05:00
2009-06-29 00:00:00-05:00,2009-06-29 00:00:00,,,015765195,,,,,2.5,A,,,,,,,,,,,,,2009-06-29 00:00:00-05:00
2009-06-30 00:00:00-05:00,2009-06-30 00:00:00,,,015765195,,,,,2.39,A,,,,,,,,,,,,,2009-06-30 00:00:00-05:00
2009-07-01 00:00:00-05:00,2009-07-01 00:00:00,,,015765195,,,,,2.41,A,,,,,,,,,,,,,2009-07-01 00:00:00-05:00
2009-07-02 00:00:00-05:00,2009-07-02 00:00:00,,,015765195,,,,,3.17,A,,,,,,,,,,,,,2009-07-02 00:00:00-05:00
2009-07-03 00:00:00-05:00,2009-07-03 00:00:00,,,015765195,,,,,2.33,A,,,,,,,,,,,,,2009-07-03 00:00:00-05:00
2009-07-04 00:00:00-05:00,2009-07-04 00:00:00,,,015765195,,,,,2.25,A,,,,,,,,,,,,,2009-07-04 00:00:00-05:00
2009-07-05 00:00:00-05:00,2009-07-05 00:00:00,,,015765195,,,,,2.22,A,,,,,,,,,,,,,2009-07-05 00:00:00-05:00
2009-07-06 00:00:00-05:00,2009-07-06 00:00:00,,,015765195,,,,,2.22,A,,,,,,,,,,,,,2009-07-06 00:00:00-05:00
2009-07-07 00:00:00-05:00,2009-07-07 00:00:00,,,015765195,,,,,2.16,A,,,,,,,,,,,,,2009-07-07 00:00:00-05:00
2009-07-08 00:00:00-05:00,2009-07-08 00:00:00,,,015765195,,,,,2.12,A,,,,,,,,,,,,,2009-07-08 00:00:00-05:00
2009-07-09 00:00:00-05:00,2009-07-09 00:00:00,,,015765195,,,,,2.05,A,,,,,,,,,,,,,2009-07-09 00:00:00-05:00
2009-07-10 00:00:00-05:00,2009-07-10 00:00:00,,,015765195,,,,,2.03,A,,,,,,,,,,,,,2009-07-10 00:00:00-05:00
2009-07-11 00:00:00-05:00,2009-07-11 00:00:00,,,015765195,,,,,1.97,A,,,,,,,,,,,,,2009-07-11 00:00:00-05:00
2009-07-12 00:00:00-05:00,2009-07-12 00:00:00,,,015765195,,,,,1.92,A,,,,,,,,,,,,,2009-07-12 00:00:00-05:00
2009-07-13 00:00:00-05:00,2009-07-13 00:00:00,,,015765195,,,,,1.79,A,,,,,,,,,,,,,2009-07-13 00:00:00-05:00
2009-07-14 00:00:00-05:00,2009-07-14 00:00:00,,,015765195,,,,,1.68,A,,,,,,,,,,,,,2009-07-14 00:00:00-05:00
2009-07-15 00:00:00-05:00,2009-07-15 00:00:00,,,015765195,,,,,1.64,A,,,,,,,,,,,,,2009-07-15 00:00:00-05:00
2009-07-16 00:00:00-05:00,2009-07-16 00:00:00,,,015765195,,,,,1.59,A,,,,,,,,,,,,,2009-07-16 00:00:00-05:00
2009-07-17 00:00:00-05:00,2009-07-17 00:00:00,,,015765195,,,,,1.98,A,,,,,,,,,,,,,2009-07-17 00:00:00-05:00
2009-07-18 00:00:00-05:00,2009-07-18 00:00:00,,,015765195,,,,,1.66,A,,,,,,,,,,,,,2009-07-18 00:00:00-05:00
2009-07-19 00:00:00-05:00,2009-07-19 00:00:00,,,015765195,,,,,1.51,A,,,,,,,,,,,,,2009-07-19 00:00:00-05:00
2009-07-20 00:00:00-05:00,2009-07-20 00:00:00,,,015765195,,,,,1.5,A,,,,,,,,,,,,,2009-07-20 00:00:00-05:00
2009-07-21 00:00:00-05:00,2009-07-21 00:00:00,,,015765195,,,,,1.52,A,,,,,,,,,,,,,2009-07-21 00:00:00-05:00
2009-07-22 00:00:00-05:00,2009-07-22 00:00:00,,,015765195,,,,,1.53,A,,,,,,,,,,,,,2009-07-22 00:00:00-05:00
2009-07-23 00:00:00-05:00,2009-07-23 00:00:00,,,015765195,,,,,1.67,A,,,,,,,,,,,,,2009-07-23 00:00:00-05:00
2009-07-24 00:00:00-05:00,2009-07-24 00:00:00,,,015765195,,,,,5.06,A,,,,,,,,,,,,,2009-07-24 00:00:00-05:00
2009-07-25 00:00:00-05:00,2009-07-25 00:00:00,,,015765195,,,,,1.92,A,,,,,,,,,,,,,2009-07-25 00:00:00-05:00
2009-07-26 00:00:00-05:00,2009-07-26 00:00:00,,,015765195,,,,,1.73,A,,,,,,,,,,,,,2009-07-26 00:00:00-05:00
2009-07-27 00:00:00-05:00,2009-07-27 00:00:00,,,015765195,,,,,1.88,A,,,,,,,,,,,,,2009-07-27 00:00:00-05:00
2009-07-28 00:00:00-05:00,2009-07-28 00:00:00,,,015765195,,,,,1.49,A,,,,,,,,,,,,,2009-07-28 00:00:00-05:00
2009-07-29 00:00:00-05:00,2009-07-29 00:00:00,,,015765195,,,,,1.5,A,,,,,,,,,,,,,2009-07-29 00:00:00-05:00
2009-07-30 00:00:00-05:00,2009-07-30 00:00:00,,,015765195,,,,,1.62,A,,,,,,,,,,,,,2009-07-30 00:00:00-05:00
2009-07-31 00:00:00-05:00,2009-07-31 00:00:00,,,015765195,,,,,2.18,A,,,,,,,,,,,,,2009-07-31 00:00:00-05:00
2009-08-01 00:00:00-05:00,2009-08-01 00:00:00,,,015765195,,,,,2.13,A,,,,,,,,,,,,,2009-08-01 00:00:00-05:00
2009-08-02 00:00:00-05:00,2009-08-02 00:00:00,,,015765195,,,,,6.35,A,,,,,,,,,,,,,2009-08-02 00:00:00-05:00
2009-08-03 00:00:00-05:00,2009-08-03 00:00:00,,,015765195,,,,,1.65,A,,,,,,,,,,,,,2009-08-03 00:00:00-05:00
2009-08-04 00:00:00-05:00,2009-08-04 00:00:00,,,015765195,,,,,1.43,A,,,,,,,,,,,,,2009-08-04 00:00:00-05:00
2009-08-05 00:00:00-05:00,2009-08-05 00:00:00,,,015765195,,,,,1.4,A,,,,,,,,,,,,,2009-08-05 00:00:00-05:00
2009-08-06 00:00:00-05:00,2009-08-06 00:00:00,,,015765195,,,,,1.35,A,,,,,,,,,,,,,2009-08-06 00:00:00-05:00
2009-08-07 00:00:00-05:00,2009-08-07 00:00:00,,,015765195,,,,,1.29,A,,,,,,,,,,,,,2009-08-07 00:00:00-05:00
2009-08-08 00:00:00-05:00,2009-08-08 00:00:00,,,015765195,,,,,1.26,A,,,,,,,,,,,,,2009-08-08 00:00:00-05:00
2009-08-09 00:00:00-05:00,2009-08-09 00:00:00,,,015765195,,,,,4.0,A,,,,,,,,,,,,,2009-08-09 00:00:00-05:00
2009-08-10 00:00:00-05:00,2009-08-10 00:00:00,,,015765195,,,,,1.61,A,,,,,,,,,,,,,2009-08-10 00:00:00-05:00
2009-08-11 00:00:00-05:00,2009-08-11 00:00:00,,,015765195,,,,,1.34,A,,,,,,,,,,,,,2009-08-11 00:00:00-05:00
2009-08-12 00:00:00-05:00,2009-08-12 00:00:00,,,015765195,,,,,5.69,A,,,,,,,,,,,,,2009-08-12 00:00:00-05:00
2009-08-13 00:00:00-05:00,2009-08-13 00:00:00,,,015765195,,,,,15.6,A,,,,,,,,,,,,,2009-08-13 00:00:00-05:00
2009-08-14 00:00:00-05:00,2009-08-14 00:00:00,,,015765195,,,,,1.84,A,,,,,,,,,,,,,2009-08-14 00:00:00-05:00
2009-08-15 00:00:00-05:00,2009-08-15 00:00:00,,,015765195,,,,,1.54,A,,,,,,,,,,,,,2009-08-15 00:00:00-05:00
2009-08-16 00:00:00-05:00,2009-08-16 00:00:00,,,015765195,,,,,1.39,A,,,,,,,,,,,,,2009-08-16 00:00:00-05:00
2009-08-17 00:00:00-05:00,2009-08-17 00:00:00,,,015765195,,,,,1.34,A,,,,,,,,,,,,,2009-08-17 00:00:00-05:00
2009-08-18 00:00:00-05:00,2009-08-18 00:00:00,,,015765195,,,,,2.48,A,,,,,,,,,,,,,2009-08-18 00:00:00-05:00
2009-08-19 00:00:00-05:00,2009-08-19 00:00:00,,,015765195,,,,,1.67,A,,,,,,,,,,,,,2009-08-19 00:00:00-05:00
2009-08-20 00:00:00-05:00,2009-08-20 00:00:00,,,015765195,,,,,1.75,A,,,,,,,,,,,,,2009-08-20 00:00:00-05:00
2009-08-21 00:00:00-05:00,2009-08-21 00:00:00,,,015765195,,,,,1.55,A,,,,,,,,,,,,,2009-08-21 00:00:00-05:00
2009-08-22 00:00:00-05:00,2009-08-22 00:00:00,,,015765195,,,,,2.73,A,,,,,,,,,,,,,2009-08-22 00:00:00-05:00
2009-08-23 00:00:00-05:00,2009-08-23 00:00:00,,,015765195,,,,,2.26,A,,,,,,,,,,,,,2009-08-23 00:00:00-05:00
2009-08-24 00:00:00-05:00,2009-08-24 00:00:00,,,015765195,,,,,1.55,A,,,,,,,,,,,,,2009-08-24 00:00:00-05:00
2009-08-25 00:00:00-05:00,2009-08-25 00:00:00,,,015765195,,,,,1.44,A,,,,,,,,,,,,,2009-08-25 00:00:00-05:00
2009-08-26 00:00:00-05:00,2009-08-26 00:00:00,,,015765195,,,,,1.39,A,,,,,,,,,,,,,2009-08-26 00:00:00-05:00
2009-08-27 00:00:00-05:00,2009-08-27 00:00:00,,,015765195,,,,,1.39,A,,,,,,,,,,,,,2009-08-27 00:00:00-05:00
2009-08-28 00:00:00-05:00,2009-08-28 00:00:00,,,015765195,,,,,15.6,A,,,,,,,,,,,,,2009-08-28 00:00:00-05:00
2009-08-29 00:00:00-05:00,2009-08-29 00:00:00,,,015765195,,,,,10.8,A,,,,,,,,,,,,,2009-08-29 00:00:00-05:00
2009-08-30 00:00:00-05:00,2009-08-30 00:00:00,,,015765195,,,,,2.12,A,,,,,,,,,,,,,2009-08-30 00:00:00-05:00
2009-08-31 00:00:00-05:00,2009-08-31 00:00:00,,,015765195,,,,,1.75,A,,,,,,,,,,,,,2009-08-31 00:00:00-05:00
2009-09-01 00:00:00-05:00,2009-09-01 00:00:00,,,015765195,,,,,1.66,A,,,,,,,,,,,,,2009-09-01 00:00:00-05:00
2009-09-02 00:00:00-05:00,2009-09-02 00:00:00,,,015765195,,,,,1.55,A,,,,,,,,,,,,,2009-09-02 00:00:00-05:00
2009-09-03 00:00:00-05:00,2009-09-03 00:00:00,,,015765195,,,,,1.48,A,,,,,,,,,,,,,2009-09-03 00:00:00-05:00
2009-09-04 00:00:00-05:00,2009-09-04 00:00:00,,,015765195,,,,,1.42,A,,,,,,,,,,,,,2009-09-04 00:00:00-05:00
2009-09-05 00:00:00-05:00,2009-09-05 00:00:00,,,015765195,,,,,1.39,A,,,,,,,,,,,,,2009-09-05 00:00:00-05:00
2009-09-06 00:00:00-05:00,2009-09-06 00:00:00,,,015765195,,,,,1.35,A,,,,,,,,,,,,,2009-09-06 00:00:00-05:00
2009-09-07 00:00:00-05:00,2009-09-07 00:00:00,,,015765195,,,,,1.35,A,,,,,,,,,,,,,2009-09-07 00:00:00-05:00
2009-09-08 00:00:00-05:00,2009-09-08 00:00:00,,,015765195,,,,,1.37,A,,,,,,,,,,,,,2009-09-08 00:00:00-05:00
2009-09-09 00:00:00-05:00,2009-09-09 00:00:00,,,015765195,,,,,1.97,A,,,,,,,,,,,,,2009-09-09 00:00:00-05:00
2009-09-10 00:00:00-05:00,2009-09-10 00:00:00,,,015765195,,,,,1.84,A,,,,,,,,,,,,,2009-09-10 00:00:00-05:00
2009-09-11 00:00:00-05:00,2009-09-11 00:00:00,,,015765195,,,,,35.7,A,,,,,,,,,,,,,2009-09-11 00:00:00-05:00
2009-09-12 00:00:00-05:00,2009-09-12 00:00:00,,,015765195,,,,,5.44,A,,,,,,,,,,,,,2009-09-12 00:00:00-05:00
2009-09-13 00:00:00-05:00,2009-09-13 00:00:00,,,015765195,,,,,3.1,A,,,,,,,,,,,,,2009-09-13 00:00:00-05:00
2009-09-14 00:00:00-05:00,2009-09-14 00:00:00,,,015765195,,,,,2.45,A,,,,,,,,,,,,,2009-09-14 00:00:00-05:00
2009-09-15 00:00:00-05:00,2009-09-15 00:00:00,,,015765195,,,,,2.09,A,,,,,,,,,,,,,2009-09-15 00:00:00-05:00
2009-09-16 00:00:00-05:00,2009-09-16 00:00:00,,,015765195,,,,,1.89,A,,,,,,,,,,,,,2009-09-16 00:00:00-05:00
2009-09-17 00:00:00-05:00,2009-09-17 00:00:00,,,015765195,,,,,1.83,A,,,,,,,,,,,,,2009-09-17 00:00:00-05:00
2009-09-18 00:00:00-05:00,2009-09-18 00:00:00,,,015765195,,,,,1.79,A,,,,,,,,,,,,,2009-09-18 00:00:00-05:00
2009-09-19 00:00:00-05:00,2009-09-19 00:00:00,,,015765195,,,,,1.67,A,,,,,,,,,,,,,2009-09-19 00:00:00-05:00
2009-09-20 00:00:00-05:00,2009-09-20 00:00:00,,,015765195,,,,,1.61,A,,,,,,,,,,,,,2009-09-20 00:00:00-05:00
2009-09-21 00:00:00-05:00,2009-09-21 00:00:00,,,015765195,,,,,1.57,A,,,,,,,,,,,,,2009-09-21 00:00:00-05:00
2009-09-22 00:00:00-05:00,2009-09-22 00:00:00,,,015765195,,,,,1.54,A,,,,,,,,,,,,,2009-09-22 00:00:00-05:00
2009-09-23 00:00:00-05:00,2009-09-23 00:00:00,,,015765195,,,,,1.51,A,,,,,,,,,,,,,2009-09-23 00:00:00-05:00
2009-09-24 00:00:00-05:00,2009-09-24 00:00:00,,,015765195,,,,,2.09,A,,,,,,,,,,,,,2009-09-24 00:00:00-05:00
2009-09-25 00:00:00-05:00,2009-09-25 00:00:00,,,015765195,,,,,1.44,A,,,,,,,,,,,,,2009-09-25 00:00:00-05:00
2009-09-26 00:00:00-05:00,2009-09-26 00:00:00,,,015765195,,,,,1.92,A,,,,,,,,,,,,,2009-09-26 00:00:00-05:00
2009-09-27 00:00:00-05:00,2009-09-27 00:00:00,,,015765195,,,,,4.17,A,,,,,,,,,,,,,2009-09-27 00:00:00-05:00
2009-09-28 00:00:00-05:00,2009-09-28 00:00:00,,,015765195,,,,,1.87,A,,,,,,,,,,,,,2009-09-28 00:00:00-05:00
2009-09-29 00:00:00-05:00,2009-09-29 00:00:00,,,015765195,,,,,1.6,A,,,,,,,,,,,,,2009-09-29 00:00:00-05:00
2009-09-30 00:00:00-05:00,2009-09-30 00:00:00,,,015765195,,,,,1.48,A,,,,,,,,,,,,,2009-09-30 00:00:00-05:00
2009-10-01 00:00:00-05:00,2009-10-01 00:00:00,,,015765195,,,,,1.5,A,,,,,,,,,,,,,2009-10-01 00:00:00-05:00
2009-10-02 00:00:00-05:00,2009-10-02 00:00:00,,,015765195,,,,,1.43,A,,,,,,,,,,,,,2009-10-02 00:00:00-05:00
