datetime,datetime_str,00010_Maximum,00010_Maximum_cd,site_no,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Mean,63680_Mean_cd,datetime
2016-06-20 00:00:00-05:00,2016-06-20 00:00:00,26.0,"A, R",015765185,17.3,"A, R",21.0,"A, R",0.46,A,0.1,A,0.0,A,0.0,A,2016-06-20 00:00:00-05:00
2016-06-21 00:00:00-05:00,2016-06-21 00:00:00,25.4,"A, R",015765185,19.5,"A, R",21.4,"A, R",0.49,A,0.4,A,0.0,A,0.0,A,2016-06-21 00:00:00-05:00
2016-06-22 00:00:00-05:00,2016-06-22 00:00:00,25.4,"A, R",015765185,18.2,"A, R",21.0,"A, R",0.52,A,1.2,A,0.0,A,0.0,A,2016-06-22 00:00:00-05:00
2016-06-23 00:00:00-05:00,2016-06-23 00:00:00,25.7,"A, R",015765185,18.2,"A, R",21.5,"A, R",2.6,A,180.0,A,0.0,A,10.0,A,2016-06-23 00:00:00-05:00
2016-06-24 00:00:00-05:00,2016-06-24 00:00:00,23.9,"A, R",015765185,19.3,"A, R",21.2,"A, R",0.71,A,6.9,A,0.0,A,1.7,A,2016-06-24 00:00:00-05:00
2016-06-25 00:00:00-05:00,2016-06-25 00:00:00,25.4,"A, R",015765185,18.1,"A, R",21.0,"A, R",0.42,A,3.0,A,0.0,A,0.6,A,2016-06-25 00:00:00-05:00
2016-06-26 00:00:00-05:00,2016-06-26 00:00:00,25.4,"A, R",015765185,17.7,"A, R",20.9,"A, R",0.34,A,3.0,A,0.0,A,0.5,A,2016-06-26 00:00:00-05:00
2016-06-27 00:00:00-05:00,2016-06-27 00:00:00,24.9,"A, R",015765185,17.4,"A, R",20.7,"A, R",0.7,A,2.0,A,0.0,A,0.5,A,2016-06-27 00:00:00-05:00
2016-06-28 00:00:00-05:00,2016-06-28 00:00:00,,,015765185,,,,,0.45,"A, e",,,,,,,2016-06-28 00:00:00-05:00
2016-06-29 00:00:00-05:00,2016-06-29 00:00:00,,,015765185,,,,,0.35,"A, e",,,,,,,2016-06-29 00:00:00-05:00
2016-06-30 00:00:00-05:00,2016-06-30 00:00:00,24.9,A,015765185,17.2,A,20.7,A,0.29,A,3.6,A,0.0,A,0.1,A,2016-06-30 00:00:00-05:00
2016-07-01 00:00:00-05:00,2016-07-01 00:00:00,24.0,A,015765185,18.5,A,21.4,A,0.54,A,27.0,A,0.0,A,2.9,A,2016-07-01 00:00:00-05:00
2016-07-02 00:00:00-05:00,2016-07-02 00:00:00,24.9,A,015765185,18.1,A,21.1,A,0.26,A,2.6,A,0.1,A,0.7,A,2016-07-02 00:00:00-05:00
2016-07-03 00:00:00-05:00,2016-07-03 00:00:00,22.8,A,015765185,17.5,A,19.7,A,0.22,A,18.0,A,0.2,A,0.6,A,2016-07-03 00:00:00-05:00
2016-07-04 00:00:00-05:00,2016-07-04 00:00:00,21.1,A,015765185,17.9,A,19.6,A,0.76,A,54.0,A,0.0,A,6.1,A,2016-07-04 00:00:00-05:00
2016-07-05 00:00:00-05:00,2016-07-05 00:00:00,25.3,A,015765185,20.2,A,22.1,A,0.39,A,48.0,A,0.0,A,4.0,A,2016-07-05 00:00:00-05:00
2016-07-06 00:00:00-05:00,2016-07-06 00:00:00,27.9,A,015765185,19.8,A,23.1,A,0.24,A,89.0,A,0.0,A,5.1,A,2016-07-06 00:00:00-05:00
2016-07-07 00:00:00-05:00,2016-07-07 00:00:00,28.3,A,015765185,20.7,A,23.9,A,0.21,A,11.0,A,0.0,A,2.7,A,2016-07-07 00:00:00-05:00
2016-07-08 00:00:00-05:00,2016-07-08 00:00:00,28.0,A,015765185,21.2,A,23.8,A,0.48,A,25.0,A,2.1,A,4.9,A,2016-07-08 00:00:00-05:00
2016-07-09 00:00:00-05:00,2016-07-09 00:00:00,26.7,A,015765185,21.8,A,23.8,A,0.21,A,9.5,A,1.4,A,2.8,A,2016-07-09 00:00:00-05:00
2016-07-10 00:00:00-05:00,2016-07-10 00:00:00,25.8,A,015765185,20.0,A,22.3,A,0.15,A,,,,,,,2016-07-10 00:00:00-05:00
2016-07-11 00:00:00-05:00,2016-07-11 00:00:00,26.7,A,015765185,18.3,A,21.8,A,0.15,A,,,,,,,2016-07-11 00:00:00-05:00
2016-07-12 00:00:00-05:00,2016-07-12 00:00:00,27.7,A,015765185,18.6,A,22.6,A,0.15,A,,,,,,,2016-07-12 00:00:00-05:00
2016-07-13 00:00:00-05:00,2016-07-13 00:00:00,23.8,A,015765185,21.1,A,22.2,A,0.27,A,,,,,,,2016-07-13 00:00:00-05:00
2016-07-14 00:00:00-05:00,2016-07-14 00:00:00,28.8,A,015765185,21.8,A,24.5,A,0.18,A,,,,,,,2016-07-14 00:00:00-05:00
2016-07-15 00:00:00-05:00,2016-07-15 00:00:00,27.1,A,015765185,22.0,A,24.1,A,0.13,A,,,,,,,2016-07-15 00:00:00-05:00
2016-07-16 00:00:00-05:00,2016-07-16 00:00:00,29.0,A,015765185,21.1,A,24.3,A,0.1,A,,,,,,,2016-07-16 00:00:00-05:00
2016-07-17 00:00:00-05:00,2016-07-17 00:00:00,29.2,A,015765185,20.5,A,24.2,A,0.1,A,,,,,,,2016-07-17 00:00:00-05:00
2016-07-18 00:00:00-05:00,2016-07-18 00:00:00,28.2,A,015765185,20.7,A,23.6,A,0.09,A,,,,,,,2016-07-18 00:00:00-05:00
2016-07-19 00:00:00-05:00,2016-07-19 00:00:00,28.3,A,015765185,20.8,A,23.9,A,0.11,A,,,,,,,2016-07-19 00:00:00-05:00
2016-07-20 00:00:00-05:00,2016-07-20 00:00:00,28.5,A,015765185,19.6,A,23.3,A,0.08,A,,,,,,,2016-07-20 00:00:00-05:00
2016-07-21 00:00:00-05:00,2016-07-21 00:00:00,27.4,A,015765185,18.7,A,22.5,A,0.08,A,,,,,,,2016-07-21 00:00:00-05:00
2016-07-22 00:00:00-05:00,2016-07-22 00:00:00,28.2,A,015765185,19.5,A,23.4,A,0.06,A,31.0,A,1.8,A,4.0,A,2016-07-22 00:00:00-05:00
2016-07-23 00:00:00-05:00,2016-07-23 00:00:00,29.7,A,015765185,20.4,A,24.0,A,0.84,A,180.0,A,1.7,A,13.3,A,2016-07-23 00:00:00-05:00
2016-07-24 00:00:00-05:00,2016-07-24 00:00:00,27.8,A,015765185,20.3,A,23.9,A,0.07,A,25.0,A,1.3,A,4.2,A,2016-07-24 00:00:00-05:00
2016-07-25 00:00:00-05:00,2016-07-25 00:00:00,28.9,A,015765185,22.3,A,25.0,A,0.51,A,77.0,A,1.2,A,9.6,A,2016-07-25 00:00:00-05:00
2016-07-26 00:00:00-05:00,2016-07-26 00:00:00,27.7,A,015765185,22.2,A,24.5,A,0.12,A,41.0,A,2.9,A,12.6,A,2016-07-26 00:00:00-05:00
2016-07-27 00:00:00-05:00,2016-07-27 00:00:00,29.0,A,015765185,21.3,A,24.5,A,0.05,A,66.0,A,1.8,A,14.2,A,2016-07-27 00:00:00-05:00
2016-07-28 00:00:00-05:00,2016-07-28 00:00:00,25.0,A,015765185,20.5,A,22.7,A,1.17,A,110.0,A,1.0,A,10.1,A,2016-07-28 00:00:00-05:00
2016-07-29 00:00:00-05:00,2016-07-29 00:00:00,25.9,A,015765185,22.6,A,23.8,A,3.12,A,170.0,A,1.5,A,28.3,A,2016-07-29 00:00:00-05:00
2016-07-30 00:00:00-05:00,2016-07-30 00:00:00,24.4,A,015765185,22.0,A,23.1,A,1.54,A,40.0,A,1.4,A,8.0,A,2016-07-30 00:00:00-05:00
2016-07-31 00:00:00-05:00,2016-07-31 00:00:00,26.6,A,015765185,21.8,A,23.4,A,0.36,A,12.0,A,1.1,A,2.3,A,2016-07-31 00:00:00-05:00
2016-08-01 00:00:00-05:00,2016-08-01 00:00:00,25.0,A,015765185,21.6,A,23.2,A,2.04,A,200.0,A,1.0,A,18.3,A,2016-08-01 00:00:00-05:00
2016-08-02 00:00:00-05:00,2016-08-02 00:00:00,24.8,A,015765185,21.4,A,22.7,A,1.86,A,110.0,A,1.7,A,11.8,A,2016-08-02 00:00:00-05:00
2016-08-03 00:00:00-05:00,2016-08-03 00:00:00,24.8,A,015765185,19.9,A,21.8,A,0.25,A,29.0,A,1.1,A,3.4,A,2016-08-03 00:00:00-05:00
2016-08-04 00:00:00-05:00,2016-08-04 00:00:00,25.4,A,015765185,18.8,A,21.5,A,0.18,A,27.0,A,1.1,A,4.0,A,2016-08-04 00:00:00-05:00
2016-08-05 00:00:00-05:00,2016-08-05 00:00:00,22.4,A,015765185,18.7,A,20.5,A,0.17,A,14.0,A,1.8,A,3.5,A,2016-08-05 00:00:00-05:00
2016-08-06 00:00:00-05:00,2016-08-06 00:00:00,26.2,A,015765185,20.3,A,22.5,A,0.31,A,57.0,A,2.1,A,8.6,A,2016-08-06 00:00:00-05:00
2016-08-07 00:00:00-05:00,2016-08-07 00:00:00,26.3,A,015765185,19.6,A,22.4,A,0.15,A,22.0,A,3.4,A,7.5,A,2016-08-07 00:00:00-05:00
2016-08-08 00:00:00-05:00,2016-08-08 00:00:00,23.6,A,015765185,19.3,A,21.2,A,0.09,A,20.0,A,0.0,A,3.8,A,2016-08-08 00:00:00-05:00
2016-08-09 00:00:00-05:00,2016-08-09 00:00:00,23.9,A,015765185,18.3,A,21.2,A,0.09,A,5.1,A,0.0,A,0.8,A,2016-08-09 00:00:00-05:00
2016-08-10 00:00:00-05:00,2016-08-10 00:00:00,26.6,A,015765185,20.5,A,23.0,A,0.08,A,48.0,A,0.0,A,2.0,A,2016-08-10 00:00:00-05:00
2016-08-11 00:00:00-05:00,2016-08-11 00:00:00,27.7,A,015765185,21.5,A,23.8,A,0.08,A,48.0,A,0.2,A,2.4,A,2016-08-11 00:00:00-05:00
2016-08-12 00:00:00-05:00,2016-08-12 00:00:00,28.6,A,015765185,21.9,A,24.8,A,0.07,A,290.0,A,0.2,A,22.5,A,2016-08-12 00:00:00-05:00
2016-08-13 00:00:00-05:00,2016-08-13 00:00:00,30.0,A,015765185,22.2,A,25.4,A,0.05,A,450.0,A,0.2,A,69.3,A,2016-08-13 00:00:00-05:00
2016-08-14 00:00:00-05:00,2016-08-14 00:00:00,29.7,A,015765185,22.2,A,25.4,A,0.04,A,63.0,A,0.7,A,6.2,A,2016-08-14 00:00:00-05:00
2016-08-15 00:00:00-05:00,2016-08-15 00:00:00,28.9,A,015765185,21.4,A,24.6,A,0.05,A,3.8,A,0.5,A,1.6,A,2016-08-15 00:00:00-05:00
2016-08-16 00:00:00-05:00,2016-08-16 00:00:00,28.2,A,015765185,21.8,A,24.1,A,0.06,A,20.0,A,0.5,A,2.1,A,2016-08-16 00:00:00-05:00
2016-08-17 00:00:00-05:00,2016-08-17 00:00:00,28.3,A,015765185,21.7,A,24.3,A,0.06,A,28.0,A,0.5,A,2.4,A,2016-08-17 00:00:00-05:00
2016-08-18 00:00:00-05:00,2016-08-18 00:00:00,30.1,A,015765185,21.7,A,24.7,A,0.05,A,14.0,A,0.0,A,2.5,A,2016-08-18 00:00:00-05:00
2016-08-19 00:00:00-05:00,2016-08-19 00:00:00,30.0,A,015765185,19.7,A,23.5,A,0.03,A,18.0,A,0.0,A,1.5,A,2016-08-19 00:00:00-05:00
2016-08-20 00:00:00-05:00,2016-08-20 00:00:00,30.4,A,015765185,17.7,A,23.0,A,0.02,A,24.0,A,0.0,A,1.0,A,2016-08-20 00:00:00-05:00
2016-08-21 00:00:00-05:00,2016-08-21 00:00:00,24.8,A,015765185,20.7,A,22.8,A,0.48,A,40.0,A,0.0,A,4.7,A,2016-08-21 00:00:00-05:00
2016-08-22 00:00:00-05:00,2016-08-22 00:00:00,26.2,A,015765185,16.8,A,21.5,A,0.05,A,110.0,A,0.8,A,7.4,A,2016-08-22 00:00:00-05:00
2016-08-23 00:00:00-05:00,2016-08-23 00:00:00,27.4,A,015765185,14.9,A,20.1,A,0.01,A,110.0,A,0.8,A,11.1,A,2016-08-23 00:00:00-05:00
2016-08-24 00:00:00-05:00,2016-08-24 00:00:00,27.6,A,015765185,15.0,A,20.5,A,0.0,A,50.0,A,1.0,A,9.1,A,2016-08-24 00:00:00-05:00
2016-08-25 00:00:00-05:00,2016-08-25 00:00:00,27.8,A,015765185,17.3,A,21.5,A,-0.0,A,180.0,A,2.3,A,30.9,A,2016-08-25 00:00:00-05:00
2016-08-26 00:00:00-05:00,2016-08-26 00:00:00,28.8,A,015765185,19.5,A,23.5,A,0.0,A,83.0,A,0.8,A,16.2,A,2016-08-26 00:00:00-05:00
2016-08-27 00:00:00-05:00,2016-08-27 00:00:00,29.0,A,015765185,17.5,A,22.3,A,0.0,A,36.0,A,0.7,A,7.2,A,2016-08-27 00:00:00-05:00
2016-08-28 00:00:00-05:00,2016-08-28 00:00:00,29.3,A,015765185,17.7,A,22.4,A,0.01,A,32.0,A,0.9,A,7.6,A,2016-08-28 00:00:00-05:00
2016-08-29 00:00:00-05:00,2016-08-29 00:00:00,30.0,A,015765185,17.8,A,22.5,A,0.0,A,41.0,A,2.1,A,9.7,A,2016-08-29 00:00:00-05:00
2016-08-30 00:00:00-05:00,2016-08-30 00:00:00,28.1,A,015765185,16.1,A,21.2,A,0.01,A,34.0,A,4.9,A,11.0,A,2016-08-30 00:00:00-05:00
2016-08-31 00:00:00-05:00,2016-08-31 00:00:00,28.0,A,015765185,16.4,A,21.7,A,1.7,A,140.0,A,3.7,A,18.2,A,2016-08-31 00:00:00-05:00
2016-09-01 00:00:00-05:00,2016-09-01 00:00:00,24.1,A,015765185,19.3,A,22.5,A,1.17,A,46.0,A,2.6,A,10.2,A,2016-09-01 00:00:00-05:00
2016-09-02 00:00:00-05:00,2016-09-02 00:00:00,24.8,A,015765185,17.0,A,20.2,A,0.03,A,33.0,A,1.6,A,5.1,A,2016-09-02 00:00:00-05:00
2016-09-03 00:00:00-05:00,2016-09-03 00:00:00,24.2,A,015765185,16.7,A,19.4,A,0.0,A,110.0,A,0.5,A,4.1,A,2016-09-03 00:00:00-05:00
2016-09-04 00:00:00-05:00,2016-09-04 00:00:00,25.4,A,015765185,15.2,A,19.1,A,0.0,A,11.0,A,0.5,A,3.7,A,2016-09-04 00:00:00-05:00
2016-09-05 00:00:00-05:00,2016-09-05 00:00:00,26.7,A,015765185,14.1,A,19.3,A,0.0,A,14.0,A,0.2,A,3.3,A,2016-09-05 00:00:00-05:00
2016-09-06 00:00:00-05:00,2016-09-06 00:00:00,28.5,A,015765185,14.6,A,20.1,A,0.0,A,30.0,A,0.0,A,3.6,A,2016-09-06 00:00:00-05:00
2016-09-07 00:00:00-05:00,2016-09-07 00:00:00,29.2,A,015765185,15.4,A,21.4,A,0.0,A,17.0,A,0.1,A,2.3,A,2016-09-07 00:00:00-05:00
2016-09-08 00:00:00-05:00,2016-09-08 00:00:00,30.0,A,015765185,18.9,A,23.7,A,0.0,A,6.1,A,0.0,A,1.2,A,2016-09-08 00:00:00-05:00
2016-09-09 00:00:00-05:00,2016-09-09 00:00:00,30.7,A,015765185,20.5,A,24.2,A,0.0,A,6.4,A,0.0,A,1.8,A,2016-09-09 00:00:00-05:00
2016-09-10 00:00:00-05:00,2016-09-10 00:00:00,30.8,A,015765185,20.2,A,24.3,A,0.0,A,,,,,,,2016-09-10 00:00:00-05:00
2016-09-11 00:00:00-05:00,2016-09-11 00:00:00,28.8,A,015765185,17.0,A,22.8,A,0.0,A,,,,,,,2016-09-11 00:00:00-05:00
2016-09-12 00:00:00-05:00,2016-09-12 00:00:00,27.4,A,015765185,14.4,A,19.3,A,0.0,A,35.0,A,1.9,A,10.3,A,2016-09-12 00:00:00-05:00
2016-09-13 00:00:00-05:00,2016-09-13 00:00:00,25.3,A,015765185,15.2,A,19.7,A,0.0,A,11.0,A,0.8,A,2.5,A,2016-09-13 00:00:00-05:00
2016-09-14 00:00:00-05:00,2016-09-14 00:00:00,26.2,A,015765185,16.1,A,20.7,A,0.0,A,6.3,A,0.1,A,1.4,A,2016-09-14 00:00:00-05:00
2016-09-15 00:00:00-05:00,2016-09-15 00:00:00,23.8,A,015765185,16.3,A,19.3,A,0.0,A,1.7,A,0.1,A,0.9,A,2016-09-15 00:00:00-05:00
2016-09-16 00:00:00-05:00,2016-09-16 00:00:00,22.0,A,015765185,14.0,A,17.6,A,0.0,A,1.4,A,0.2,A,0.8,A,2016-09-16 00:00:00-05:00
2016-09-17 00:00:00-05:00,2016-09-17 00:00:00,22.6,A,015765185,16.6,A,19.0,A,0.0,A,14.0,A,0.1,A,1.3,A,2016-09-17 00:00:00-05:00
2016-09-18 00:00:00-05:00,2016-09-18 00:00:00,24.8,A,015765185,17.5,A,20.9,A,0.0,A,240.0,A,0.0,A,5.4,A,2016-09-18 00:00:00-05:00
2016-09-19 00:00:00-05:00,2016-09-19 00:00:00,21.9,A,015765185,19.5,A,21.0,A,1.26,A,970.0,A,2.5,A,156.0,A,2016-09-19 00:00:00-05:00
2016-09-20 00:00:00-05:00,2016-09-20 00:00:00,22.7,A,015765185,18.6,A,20.4,A,0.01,A,120.0,A,17.0,A,49.4,A,2016-09-20 00:00:00-05:00
2016-09-21 00:00:00-05:00,2016-09-21 00:00:00,22.2,A,015765185,17.3,A,19.4,A,0.0,A,50.0,A,1.1,A,8.2,A,2016-09-21 00:00:00-05:00
2016-09-22 00:00:00-05:00,2016-09-22 00:00:00,22.1,A,015765185,15.3,A,18.3,A,0.0,A,47.0,A,1.8,A,4.1,A,2016-09-22 00:00:00-05:00
2016-09-23 00:00:00-05:00,2016-09-23 00:00:00,22.2,A,015765185,14.8,A,18.2,A,0.0,A,12.0,A,1.4,A,2.9,A,2016-09-23 00:00:00-05:00
2016-09-24 00:00:00-05:00,2016-09-24 00:00:00,19.5,A,015765185,14.4,A,17.4,A,0.0,A,110.0,A,2.0,A,4.8,A,2016-09-24 00:00:00-05:00
2016-09-25 00:00:00-05:00,2016-09-25 00:00:00,18.8,A,015765185,12.1,A,15.0,A,0.0,A,35.0,A,2.0,A,5.7,A,2016-09-25 00:00:00-05:00
2016-09-26 00:00:00-05:00,2016-09-26 00:00:00,15.8,A,015765185,11.9,A,14.3,A,0.0,A,12.0,A,1.4,A,3.2,A,2016-09-26 00:00:00-05:00
2016-09-27 00:00:00-05:00,2016-09-27 00:00:00,20.4,A,015765185,14.7,A,17.1,A,0.01,A,14.0,A,2.0,A,3.8,A,2016-09-27 00:00:00-05:00
2016-09-28 00:00:00-05:00,2016-09-28 00:00:00,17.9,A,015765185,13.4,A,15.7,A,0.32,A,82.0,A,1.8,A,8.0,A,2016-09-28 00:00:00-05:00
2016-09-29 00:00:00-05:00,2016-09-29 00:00:00,17.3,A,015765185,16.3,A,16.9,A,2.56,A,120.0,A,4.6,A,18.0,A,2016-09-29 00:00:00-05:00
2016-09-30 00:00:00-05:00,2016-09-30 00:00:00,16.9,A,015765185,15.4,A,15.9,A,4.68,A,170.0,A,1.7,A,22.7,A,2016-09-30 00:00:00-05:00
2016-10-01 00:00:00-05:00,2016-10-01 00:00:00,16.4,A,015765185,15.6,A,16.0,A,0.2,A,7.9,A,1.0,A,2.2,A,2016-10-01 00:00:00-05:00
2016-10-02 00:00:00-05:00,2016-10-02 00:00:00,17.9,A,015765185,16.0,A,16.7,A,0.16,A,7.5,A,1.0,A,2.5,A,2016-10-02 00:00:00-05:00
2016-10-03 00:00:00-05:00,2016-10-03 00:00:00,19.7,A,015765185,15.6,A,17.3,A,0.07,A,6.7,A,0.8,A,2.1,A,2016-10-03 00:00:00-05:00
2016-10-04 00:00:00-05:00,2016-10-04 00:00:00,17.9,A,015765185,13.6,A,15.6,A,0.03,A,33.0,A,0.9,A,2.9,A,2016-10-04 00:00:00-05:00
2016-10-05 00:00:00-05:00,2016-10-05 00:00:00,18.9,A,015765185,13.7,A,15.8,A,0.04,A,11.0,A,1.1,A,2.5,A,2016-10-05 00:00:00-05:00
2016-10-06 00:00:00-05:00,2016-10-06 00:00:00,18.9,A,015765185,12.7,A,15.4,A,0.02,A,130.0,A,1.7,A,6.1,A,2016-10-06 00:00:00-05:00
2016-10-07 00:00:00-05:00,2016-10-07 00:00:00,19.1,A,015765185,13.4,A,15.7,A,0.03,A,100.0,A,1.5,A,4.6,A,2016-10-07 00:00:00-05:00
2016-10-08 00:00:00-05:00,2016-10-08 00:00:00,16.6,A,015765185,14.2,A,15.5,A,0.03,A,14.0,A,2.3,A,4.6,A,2016-10-08 00:00:00-05:00
2016-10-09 00:00:00-05:00,2016-10-09 00:00:00,17.7,A,015765185,12.9,A,15.4,A,0.03,A,48.0,A,3.2,A,11.6,A,2016-10-09 00:00:00-05:00
2016-10-10 00:00:00-05:00,2016-10-10 00:00:00,16.8,A,015765185,11.3,A,13.4,A,0.02,A,,,,,,,2016-10-10 00:00:00-05:00
2016-10-11 00:00:00-05:00,2016-10-11 00:00:00,15.7,A,015765185,8.7,A,11.8,A,0.02,A,,,,,,,2016-10-11 00:00:00-05:00
2016-10-12 00:00:00-05:00,2016-10-12 00:00:00,15.8,A,015765185,8.7,A,11.9,A,0.03,A,29.0,A,0.9,A,2.1,A,2016-10-12 00:00:00-05:00
2016-10-13 00:00:00-05:00,2016-10-13 00:00:00,15.6,A,015765185,10.0,A,12.7,A,0.04,A,6.5,A,0.9,A,1.9,A,2016-10-13 00:00:00-05:00
2016-10-14 00:00:00-05:00,2016-10-14 00:00:00,15.1,A,015765185,9.2,A,11.9,A,0.04,A,29.0,A,1.2,A,1.8,A,2016-10-14 00:00:00-05:00
2016-10-15 00:00:00-05:00,2016-10-15 00:00:00,14.9,A,015765185,8.1,A,11.1,A,0.04,A,17.0,A,1.4,A,1.9,A,2016-10-15 00:00:00-05:00
2016-10-16 00:00:00-05:00,2016-10-16 00:00:00,15.4,A,015765185,9.1,A,12.0,A,0.04,A,11.0,A,1.5,A,4.9,A,2016-10-16 00:00:00-05:00
2016-10-17 00:00:00-05:00,2016-10-17 00:00:00,17.7,A,015765185,11.8,A,14.4,A,0.05,A,5.8,A,1.5,A,2.3,A,2016-10-17 00:00:00-05:00
2016-10-18 00:00:00-05:00,2016-10-18 00:00:00,18.4,A,015765185,12.6,A,15.3,A,0.04,A,8.1,A,1.2,A,2.6,A,2016-10-18 00:00:00-05:00
2016-10-19 00:00:00-05:00,2016-10-19 00:00:00,19.2,A,015765185,15.0,A,16.7,A,0.04,A,20.0,A,1.2,A,2.9,A,2016-10-19 00:00:00-05:00
2016-10-20 00:00:00-05:00,2016-10-20 00:00:00,19.0,A,015765185,15.0,A,16.8,A,0.03,A,9.8,A,1.2,A,2.1,A,2016-10-20 00:00:00-05:00
2016-10-21 00:00:00-05:00,2016-10-21 00:00:00,19.9,A,015765185,16.3,A,17.7,A,1.1,A,29.0,A,1.3,A,3.8,A,2016-10-21 00:00:00-05:00
2016-10-22 00:00:00-05:00,2016-10-22 00:00:00,16.8,A,015765185,11.4,A,13.9,A,0.11,A,8.8,A,1.4,A,2.2,A,2016-10-22 00:00:00-05:00
2016-10-23 00:00:00-05:00,2016-10-23 00:00:00,15.1,A,015765185,10.0,A,12.1,A,0.04,A,1.7,A,0.9,A,1.1,A,2016-10-23 00:00:00-05:00
2016-10-24 00:00:00-05:00,2016-10-24 00:00:00,14.5,A,015765185,11.0,A,12.4,A,0.04,A,1.8,A,0.8,A,1.0,A,2016-10-24 00:00:00-05:00
2016-10-25 00:00:00-05:00,2016-10-25 00:00:00,13.3,A,015765185,8.7,A,10.7,A,0.02,A,1.7,A,0.8,A,1.0,A,2016-10-25 00:00:00-05:00
2016-10-26 00:00:00-05:00,2016-10-26 00:00:00,11.7,A,015765185,6.2,A,8.9,A,0.02,A,1.5,A,0.7,A,1.0,A,2016-10-26 00:00:00-05:00
2016-10-27 00:00:00-05:00,2016-10-27 00:00:00,12.5,A,015765185,9.2,A,10.4,A,0.36,A,7.0,A,0.8,A,1.6,A,2016-10-27 00:00:00-05:00
2016-10-28 00:00:00-05:00,2016-10-28 00:00:00,12.6,A,015765185,8.7,A,11.1,A,0.11,A,6.4,A,1.8,A,3.7,A,2016-10-28 00:00:00-05:00
2016-10-29 00:00:00-05:00,2016-10-29 00:00:00,12.9,A,015765185,7.4,A,10.1,A,0.04,A,11.0,A,1.3,A,2.0,A,2016-10-29 00:00:00-05:00
2016-10-30 00:00:00-05:00,2016-10-30 00:00:00,16.8,A,015765185,11.9,A,14.1,A,0.22,A,38.0,A,1.6,A,4.2,A,2016-10-30 00:00:00-05:00
2016-10-31 00:00:00-05:00,2016-10-31 00:00:00,15.1,A,015765185,10.1,A,12.7,A,0.1,A,13.0,A,2.5,A,4.2,A,2016-10-31 00:00:00-05:00
2016-11-01 00:00:00-05:00,2016-11-01 00:00:00,11.9,A,015765185,7.8,A,9.9,A,0.05,A,40.0,A,1.7,A,3.3,A,2016-11-01 00:00:00-05:00
2016-11-02 00:00:00-05:00,2016-11-02 00:00:00,14.2,A,015765185,9.4,A,11.6,A,0.04,A,110.0,A,1.5,A,3.8,A,2016-11-02 00:00:00-05:00
2016-11-03 00:00:00-05:00,2016-11-03 00:00:00,14.6,A,015765185,10.9,A,12.6,A,0.04,A,4.2,A,1.3,A,1.9,A,2016-11-03 00:00:00-05:00
2016-11-04 00:00:00-05:00,2016-11-04 00:00:00,13.4,A,015765185,8.9,A,11.5,A,0.03,A,11.0,A,1.3,A,2.3,A,2016-11-04 00:00:00-05:00
2016-11-05 00:00:00-05:00,2016-11-05 00:00:00,11.9,A,015765185,6.7,A,9.1,A,0.02,A,11.0,A,1.2,A,2.7,A,2016-11-05 00:00:00-05:00
2016-11-06 00:00:00-05:00,2016-11-06 00:00:00,12.2,A,015765185,7.7,A,9.4,A,0.02,A,29.0,A,3.2,A,8.4,A,2016-11-06 00:00:00-05:00
2016-11-07 00:00:00-05:00,2016-11-07 00:00:00,10.3,A,015765185,5.7,A,7.8,A,0.02,A,28.0,A,1.0,A,6.8,A,2016-11-07 00:00:00-05:00
2016-11-08 00:00:00-05:00,2016-11-08 00:00:00,10.6,A,015765185,5.0,A,7.7,A,0.02,A,40.0,A,0.7,A,11.2,A,2016-11-08 00:00:00-05:00
2016-11-09 00:00:00-05:00,2016-11-09 00:00:00,11.5,A,015765185,8.3,A,9.9,A,0.48,A,2.0,A,0.5,A,1.0,A,2016-11-09 00:00:00-05:00
2016-11-10 00:00:00-05:00,2016-11-10 00:00:00,11.1,A,015765185,8.1,A,9.4,A,0.14,A,5.9,A,0.4,A,1.8,A,2016-11-10 00:00:00-05:00
2016-11-11 00:00:00-05:00,2016-11-11 00:00:00,11.4,A,015765185,7.3,A,8.8,A,0.05,A,29.0,A,1.7,A,4.2,A,2016-11-11 00:00:00-05:00
2016-11-12 00:00:00-05:00,2016-11-12 00:00:00,9.0,A,015765185,4.9,A,6.7,A,0.02,A,15.0,A,2.1,A,3.7,A,2016-11-12 00:00:00-05:00
2016-11-13 00:00:00-05:00,2016-11-13 00:00:00,8.5,A,015765185,3.3,A,5.6,A,0.01,A,24.0,A,2.1,A,5.6,A,2016-11-13 00:00:00-05:00
2016-11-14 00:00:00-05:00,2016-11-14 00:00:00,8.1,A,015765185,2.6,A,5.6,A,0.02,A,14.0,A,2.1,A,3.4,A,2016-11-14 00:00:00-05:00
2016-11-15 00:00:00-05:00,2016-11-15 00:00:00,10.5,A,015765185,5.8,A,7.8,A,0.03,A,14.0,A,2.2,A,4.9,A,2016-11-15 00:00:00-05:00
2016-11-16 00:00:00-05:00,2016-11-16 00:00:00,9.7,A,015765185,3.8,A,6.9,A,0.03,A,35.0,A,2.3,A,6.4,A,2016-11-16 00:00:00-05:00
